id,loss
169146,118.14391
169150,126.39859
169157,202.74582
169160,165.37968
169168,134.29056
169173,130.66283
169176,175.12378
169177,161.5925
169180,142.104
169181,147.93666
169187,149.61633
169189,293.79053
169192,206.40912
169198,154.52829
169206,155.78764
169212,159.35092
169224,122.20533
169228,200.98366
169229,143.90323
169232,145.78645
169238,245.6713
169239,172.1067
169243,142.36905
169244,286.4763
169245,128.70045
169249,152.23152
169252,159.15173
169254,110.41727
169257,304.94034
169258,132.19508
169261,167.57338
169274,219.79324
169275,117.741806
169283,122.292656
169285,128.07137
169296,216.80054
169298,211.74767
169301,127.46347
169303,163.54674
169309,106.097466
169320,122.88281
169322,120.481735
169333,300.81924
169335,123.56605
169339,224.6561
169346,258.75052
169354,222.0857
169356,113.64499
169358,110.07205
169365,109.937294
169378,198.06291
169383,156.47697
169384,187.39929
169388,125.72607
169392,224.5519
169394,117.55477
169396,146.6576
169397,165.53598
169399,159.34187
169403,111.70003
169408,160.61911
169410,148.27055
169412,167.05217
169413,153.85576
169414,118.17513
169418,234.89249
169420,145.93196
169425,219.68732
169427,123.32518
169443,126.318756
169446,267.0013
169448,213.62305
169457,282.8861
169460,143.83215
169464,135.8287
169469,177.08722
169470,394.80072
169473,114.14114
169477,124.0473
169479,121.25536
169480,189.56923
169494,132.64986
169496,111.86409
169498,102.408005
169500,106.180565
169501,173.2842
169505,189.51274
169506,153.40714
169508,154.56255
169509,188.18092
169510,127.085556
169532,226.21738
169535,145.0996
169536,173.40239
169538,136.78806
169539,159.51042
169545,160.2824
169548,207.68349
169549,113.26969
169551,111.67787
169552,134.66177
169553,104.218346
169562,130.14162
169564,108.78812
169581,156.61328
169584,165.0215
169585,123.49554
169586,145.26006
169592,124.16483
169595,126.74327
169596,164.84644
169608,104.81545
169613,120.226585
169615,150.00745
169618,149.2017
169619,156.03313
169625,111.41692
169630,159.43552
169634,114.60641
169638,156.56407
169642,125.946045
169644,131.20299
169651,142.2484
169655,132.46706
169658,149.57211
169662,154.0616
169672,115.57491
169674,170.03964
169683,167.78741
169686,104.83804
169688,285.21072
169691,210.6576
169693,193.1237
169695,121.515884
169700,146.60039
169701,113.40669
169707,213.5203
169709,114.73447
169710,263.95157
169718,104.558266
169728,153.81871
169737,196.39828
169749,108.77738
169750,142.1099
169756,113.36295
169757,209.12592
169758,164.64023
169762,114.486465
169763,171.79579
169772,116.09876
169775,128.29312
169779,102.64247
169781,181.99982
169782,104.15808
169795,116.805145
169796,225.44507
169801,124.01377
169803,114.65981
169805,249.70897
169807,120.219536
169811,148.55278
169812,126.35695
169816,371.61652
169825,164.75983
169831,129.46684
169833,228.72946
169834,123.12053
169841,108.02499
169854,139.10046
169856,142.66833
169858,199.00647
169868,118.02156
169871,169.15178
169875,148.11919
169877,104.502495
169895,123.72228
169897,127.02425
169899,146.25917
169900,167.06635
169907,124.58336
169910,156.45079
169912,169.37462
169920,138.60461
169929,138.51237
169930,149.37796
169936,144.62201
169937,205.76378
169939,121.04393
169950,222.0104
169952,145.63652
169957,116.00602
169959,168.88791
169964,119.57744
169965,151.87183
169972,141.7894
169974,170.28006
169979,105.65919
169991,317.23886
169997,290.32196
170008,122.82897
170013,266.6785
170018,211.83391
170028,109.06558
170031,149.17296
170032,150.49786
170039,124.438965
170048,119.55429
170049,131.69057
170065,166.43288
170067,225.13986
170070,218.9657
170071,142.48485
170072,167.4491
170073,171.47383
170074,217.70512
170078,388.76834
170080,114.635376
170081,208.82169
170084,141.02591
170088,119.00247
170093,197.62404
170099,147.87749
170112,177.40306
170113,113.64499
170114,148.84909
170117,123.31365
170119,211.19106
170129,157.57458
170130,120.11427
170135,114.486465
170137,219.22604
170140,270.72946
170150,106.8801
170153,123.153465
170161,124.643906
170174,120.63229
170175,163.61546
170176,211.51193
170184,339.2481
170188,158.11732
170199,280.7572
170201,121.62846
170202,219.21391
170206,185.24878
170208,157.11278
170212,121.60822
170213,183.25443
170214,127.88787
170218,158.2494
170221,134.08574
170225,185.0115
170232,279.5197
170239,140.83144
170241,224.50597
170242,153.76591
170245,205.37856
170252,230.35892
170257,159.2218
170258,125.75635
170263,136.06363
170265,195.94237
170266,123.61178
170269,145.19891
170270,149.44891
170284,230.79904
170287,228.58412
170289,148.6388
170290,168.01929
170298,161.85362
170299,123.82539
170314,151.42711
170319,127.48894
170320,147.51295
170322,123.153465
170324,264.73166
170336,130.99582
170337,234.58746
170350,130.49034
170355,184.60983
170362,159.40419
170374,160.99744
170381,114.86207
170385,285.16733
170395,292.50635
170396,120.06926
170413,153.88628
170416,158.54836
170425,138.99908
170430,116.06235
170437,143.53043
170442,138.66212
170445,194.6446
170448,109.632675
170449,124.0938
170452,146.71774
170458,155.62817
170460,124.42805
170472,141.48979
170473,156.63284
170477,203.21408
170482,126.67977
170493,174.90771
170497,117.40206
170499,121.389755
170500,111.15563
170507,119.72532
170524,344.89508
170526,173.29526
170527,189.00105
170530,131.34496
170535,155.30243
170540,123.64326
170558,155.99289
170562,143.47527
170563,124.38676
170565,122.64514
170566,118.28726
170568,179.5218
170573,169.25853
170579,115.14822
170589,116.51488
170594,131.419
170596,142.41087
170597,165.1658
170601,127.686905
170603,107.06475
170607,202.27362
170610,127.57176
170611,136.00383
170614,156.45296
170620,123.388824
170621,186.1377
170622,119.79625
170624,157.78766
170628,115.164795
170630,194.70003
170632,108.64949
170635,146.7854
170645,126.31509
170648,123.243935
170654,111.61979
170655,102.90367
170657,150.25006
170660,116.49104
170667,128.71973
170677,156.47623
170678,118.02156
170681,146.21677
170693,240.45236
170698,201.08115
170703,113.55334
170712,140.51482
170720,111.3482
170734,280.4714
170736,129.17363
170740,127.22956
170747,211.0962
170754,143.59525
170758,265.91193
170767,251.1115
170769,258.16473
170775,370.63504
170785,150.86064
170789,118.55266
170793,155.99786
170796,163.93182
170797,176.99174
170798,153.06772
170801,224.03789
170806,255.20668
170811,151.2452
170812,167.76765
170813,163.26935
170814,145.7419
170819,254.62505
170834,138.068
170843,117.23256
170846,109.33385
170849,121.20964
170853,134.3978
170854,121.75862
170855,108.71987
170857,141.46295
170863,154.74596
170864,229.36162
170871,207.5054
170884,123.88404
170890,195.81161
170891,146.98782
170895,122.20533
170896,156.13712
170897,123.56605
170899,168.9335
170903,176.70032
170907,153.1097
170911,119.64787
170915,184.18689
170918,256.28897
170919,147.16125
170929,149.19743
170931,149.51514
170933,242.70912
170938,109.56186
170947,130.15323
170948,127.87092
170959,148.6169
170961,116.51393
170967,148.6807
170973,154.96327
170983,147.92432
170989,124.10978
170990,135.87671
170993,115.87765
170995,143.71088
171012,160.48474
171015,246.95845
171017,110.14708
171018,174.83316
171034,144.24968
171057,127.31702
171063,150.1707
171065,170.65666
171067,150.03299
171070,144.32303
171074,160.5835
171075,172.00334
171077,169.35872
171089,215.7612
171091,172.99524
171092,122.44816
171104,150.54904
171110,127.19165
171111,146.59502
171129,306.79465
171133,168.09702
171136,155.5711
171138,154.92264
171139,146.97641
171140,149.6999
171141,126.54327
171142,286.8062
171149,166.72304
171151,158.85748
171154,173.44408
171155,149.23628
171156,147.86565
171159,119.79625
171160,122.3878
171162,126.527275
171168,147.47603
171170,132.95793
171172,110.464615
171173,212.01137
171185,114.635376
171198,148.6152
171204,164.92412
171208,162.37393
171215,153.17316
171217,136.97656
171223,194.0517
171224,264.38638
171235,106.632545
171237,104.23952
171245,108.87317
171250,196.91695
171253,156.62569
171256,119.73868
171257,240.97049
171262,264.3719
171263,124.33321
171264,136.4694
171272,123.24828
171273,192.51
171278,123.568405
171289,116.56478
171293,157.47055
171314,205.70345
171324,165.21179
171325,115.45181
171333,216.52408
171336,124.93024
171342,149.21571
171346,103.60093
171348,103.09006
171349,200.14569
171350,123.56605
171351,290.14896
171353,158.80258
171361,116.954506
171367,122.63935
171373,113.7928
171377,147.24759
171379,128.35272
171382,119.358116
171388,118.092384
171389,116.076126
171404,185.5752
171409,171.2488
171410,268.782
171413,281.7866
171429,181.22726
171438,177.36983
171440,125.94682
171441,115.15821
171446,234.38788
171453,116.51488
171454,113.64499
171455,122.419556
171460,103.86685
171462,104.63253
171470,175.0206
171471,125.51594
171472,126.37714
171476,280.13763
171483,157.07278
171485,135.03207
171489,158.23763
171495,134.95232
171498,199.14536
171503,137.37897
171505,204.97498
171506,119.90997
171507,161.60298
171509,127.703896
171510,147.39813
171519,118.2832
171520,195.25172
171525,117.79139
171530,185.96541
171532,107.374985
171537,126.111664
171538,116.04801
171539,153.383
171540,208.30484
171560,137.59598
171563,126.45665
171566,147.42528
171572,160.742
171573,121.313255
171584,150.02727
171586,180.83984
171596,247.93164
171598,245.08183
171604,126.665215
171615,118.8637
171637,126.6817
171648,233.82204
171660,147.69229
171662,152.53795
171663,239.93765
171664,112.90678
171669,208.85854
171670,260.95682
171680,169.56978
171681,135.579
171687,219.93341
171692,127.50067
171699,228.61813
171700,144.49338
171703,156.80869
171705,108.14414
171707,141.7364
171712,132.81396
171713,113.221466
171716,110.73965
171717,110.91536
171719,152.8452
171720,123.88179
171725,152.92334
171727,112.010506
171731,151.29929
171733,169.12524
171742,185.84422
171743,153.74619
171746,155.29955
171747,121.98666
171748,243.48648
171751,244.56293
171752,228.34195
171757,110.6113
171760,107.778275
171765,192.81158
171767,318.7222
171769,104.55867
171771,104.00785
171774,160.80685
171775,114.2931
171777,157.42618
171779,227.09476
171782,130.99832
171784,210.42177
171787,103.334114
171791,168.9078
171792,104.16872
171801,255.61821
171810,299.9434
171813,126.96854
171824,109.89369
171825,152.94646
171828,219.67517
171833,124.93476
171840,127.1295
171841,301.45566
171846,142.90337
171864,260.55618
171873,155.5927
171874,112.36127
171886,143.25288
171891,289.41357
171902,144.15033
171904,120.28215
171907,206.57808
171911,151.92448
171916,194.18471
171931,131.20299
171937,146.64668
171940,278.37994
171947,125.11904
171954,126.68128
171962,186.86871
171963,212.78351
171965,128.2138
171971,166.2981
171973,187.07617
171980,138.72885
171981,116.08083
171985,105.99355
171987,123.153465
172003,116.215195
172009,129.50296
172024,124.01519
172027,139.97795
172041,241.69063
172043,141.66255
172047,117.09256
172054,172.02983
172056,134.96326
172067,128.21594
172068,111.78299
172078,124.21979
172079,111.94691
172082,164.4182
172091,130.2681
172093,273.29828
172095,103.86685
172097,129.07567
172099,157.48302
172102,156.57176
172103,168.37514
172104,147.40959
172108,164.97122
172111,199.4874
172113,121.6236
172120,285.3677
172121,127.18801
172125,291.35165
172129,119.952065
172130,103.831696
172135,118.63799
172142,204.88322
172143,122.730385
172151,247.15378
172153,153.6559
172160,154.75871
172166,161.13376
172168,123.56605
172171,296.93137
172177,146.54407
172188,132.72882
172192,141.45546
172200,131.22583
172202,134.98882
172211,194.61789
172219,236.89534
172221,149.73117
172225,161.18886
172226,115.171936
172233,166.5754
172235,130.92458
172244,186.18607
172248,163.32782
172251,137.5134
172255,154.1007
172260,113.087875
172261,136.53926
172263,151.01697
172272,146.11356
172281,176.15466
172289,286.41605
172290,191.55649
172297,186.87245
172306,141.34865
172308,286.68207
172315,122.52035
172318,127.65202
172322,120.42292
172331,131.81667
172333,195.31886
172336,153.74297
172342,132.24313
172346,128.42888
172363,169.46672
172368,114.18165
172369,186.13779
172370,125.72679
172384,127.93465
172386,247.60698
172393,104.22948
172403,130.94312
172406,127.425735
172427,123.91895
172436,189.65758
172439,149.1561
172442,213.61102
172444,145.29747
172446,119.968254
172457,114.635376
172459,312.43417
172464,125.75515
172470,155.81462
172472,124.6483
172478,160.08052
172485,114.67397
172487,180.60992
172489,176.8846
172491,200.51538
172501,121.371635
172513,137.45885
172521,247.7715
172522,116.82224
172535,121.97927
172541,127.89348
172543,128.59274
172545,152.96703
172548,151.9384
172564,129.46684
172570,131.01363
172579,131.16014
172584,130.12543
172587,108.60256
172594,182.75319
172598,134.6036
172607,238.11768
172609,115.3598
172614,198.87442
172616,144.49718
172617,114.186874
172618,117.24531
172622,145.57118
172623,110.27625
172625,175.47435
172627,159.0428
172633,222.5566
172635,276.5396
172636,306.85214
172638,126.82428
172642,217.23538
172651,184.53133
172652,142.26123
172654,116.56111
172655,121.48443
172657,308.95593
172659,144.371
172662,109.75094
172663,131.34972
172665,132.87244
172676,266.3745
172681,139.75087
172684,144.03166
172687,127.52378
172688,120.07035
172690,188.21413
172705,211.81058
172708,138.52644
172714,171.0623
172716,124.58288
172717,127.905556
172718,148.4688
172722,139.37267
172724,223.16508
172725,131.2699
172738,122.450905
172749,156.49004
172750,163.12585
172753,125.01247
172763,291.43182
172765,219.52594
172769,111.770676
172780,139.53659
172791,148.34085
172798,152.8054
172799,146.4263
172806,152.62947
172808,112.41357
172809,146.75511
172810,206.93152
172816,191.50124
172820,211.39034
172822,233.29604
172829,194.82661
172830,127.9787
172840,124.8527
172841,121.76425
172844,203.52634
172847,178.2392
172864,119.8731
172867,379.7254
172872,156.1972
172879,167.03847
172892,251.03929
172893,116.35614
172894,152.53677
172898,193.24005
172908,163.2323
172909,155.5272
172911,137.84795
172915,124.904205
172916,147.95
172917,122.42726
172921,276.9747
172926,156.64323
172927,237.52402
172930,102.408005
172936,105.68217
172937,154.31232
172938,185.81038
172942,212.1317
172946,166.42422
172958,287.4419
172959,110.86159
172961,120.04608
172966,183.88054
172970,178.2046
172971,149.38658
172973,240.37488
172977,111.70253
172980,273.64395
172986,226.20616
172991,140.94934
173004,251.36894
173005,171.88617
173006,127.0509
173015,129.05049
173021,103.87274
173024,133.58572
173025,127.85677
173032,107.79375
173037,183.85844
173038,148.77438
173040,155.5528
173041,120.85062
173045,271.00677
173051,138.67258
173056,117.901024
173063,149.29807
173075,149.85567
173076,103.60093
173078,156.60678
173079,116.74712
173096,124.96223
173098,140.96298
173099,151.97702
173102,184.61203
173105,391.07104
173109,157.28181
173113,262.7522
173120,126.95764
173132,147.61787
173133,126.6817
173135,117.58886
173136,120.481735
173138,134.5191
173140,342.36923
173143,118.631775
173146,115.171936
173149,141.06943
173151,193.4615
173155,149.5799
173157,131.69917
173163,165.77414
173165,242.08105
173172,193.8878
173179,194.6459
173182,112.5358
173206,145.63388
173213,114.147026
173221,209.19154
173229,151.71628
173231,116.03755
173232,114.78766
173233,124.74986
173235,201.96646
173236,110.40811
173239,149.36002
173252,140.39781
173254,149.41379
173255,114.486465
173257,134.5769
173260,125.35702
173263,256.30695
173268,166.27042
173269,156.4299
173270,171.23973
173273,152.30014
173290,131.0843
173299,176.60042
173301,150.26997
173313,155.95592
173315,121.4198
173316,116.62449
173320,185.3102
173321,166.23372
173327,114.72763
173329,265.753
173330,108.3192
173342,126.301414
173343,183.30118
173346,103.79209
173355,171.87856
173356,192.25726
173359,373.29962
173363,237.63684
173365,271.1629
173367,190.72836
173372,126.47094
173376,122.746475
173382,148.14151
173383,126.32514
173393,163.35486
173394,119.91918
173397,123.19382
173402,227.52626
173416,164.06804
173417,207.01817
173418,147.59796
173423,107.63904
173424,230.22177
173432,126.89481
173447,113.3476
173453,121.430046
173460,236.5786
173463,158.15631
173464,139.92023
173468,249.56326
173470,127.11786
173473,165.73691
173477,167.44861
173481,117.36143
173483,170.10526
173489,164.56581
173503,127.37847
173508,131.20299
173512,143.84367
173521,266.85342
173522,125.161705
173537,239.72905
173538,171.0982
173540,155.47433
173543,245.46017
173544,178.75977
173546,120.43757
173547,109.014786
173548,104.97686
173549,107.66887
173553,186.60123
173564,166.04526
173567,128.71936
173569,102.85256
173576,201.94913
173583,120.18016
173586,129.6186
173587,259.49805
173589,128.6028
173593,166.94856
173597,114.641335
173598,191.68341
173603,106.632545
173613,116.81773
173614,166.63934
173616,121.29521
173623,117.74152
173624,142.34082
173628,154.60368
173634,137.95264
173636,226.63176
173637,141.22859
173644,175.64738
173658,175.50632
173662,204.5759
173663,108.80996
173675,183.56674
173676,172.9897
173680,142.78145
173681,123.35164
173682,247.66377
173685,127.7422
173689,171.22038
173690,268.09836
173691,124.18793
173695,143.08522
173710,130.01677
173717,261.20105
173718,108.10202
173719,156.73251
173725,179.39815
173727,145.26657
173729,167.56076
173730,115.39176
173731,128.287
173732,225.61993
173733,131.54102
173739,125.013664
173741,234.92451
173749,286.25534
173752,104.34694
173757,253.64941
173758,123.153465
173760,243.93889
173761,122.92664
173763,130.16614
173765,118.14391
173770,132.38426
173777,180.08887
173782,106.69587
173789,116.81773
173798,133.51135
173799,141.34421
173809,121.18415
173819,171.40688
173821,148.20624
173826,122.05985
173830,155.0428
173837,128.83763
173839,142.91373
173846,187.58426
173849,130.97716
173851,130.01645
173859,172.78806
173864,163.72098
173868,115.911575
173869,130.2612
173878,124.72048
173884,148.70969
173889,132.05484
173890,123.64326
173897,143.66737
173899,178.91872
173900,157.96729
173904,125.5888
173910,305.15576
173920,126.54978
173930,208.6475
173932,286.0058
173934,127.414856
173935,135.85695
173941,133.60962
173942,183.46803
173946,174.61021
173950,112.4125
173955,170.86755
173960,149.37398
173961,118.160706
173970,152.09613
173974,230.3877
173976,286.83304
173978,189.36198
173983,161.70164
173993,146.75874
173996,122.88281
174001,165.09642
174009,140.10924
174021,123.735504
174029,126.18697
174034,123.2765
174036,244.63956
174037,109.06516
174039,170.4535
174041,179.85072
174045,151.50606
174046,164.4869
174051,128.18501
174053,204.02666
174060,159.16768
174065,154.6929
174077,127.989746
174081,162.38206
174083,265.31146
174086,189.83273
174099,172.1988
174100,145.04149
174102,119.733025
174105,121.98666
174113,156.53691
174118,218.49312
174127,154.33623
174130,112.19187
174133,108.984375
174143,115.84792
174158,147.57149
174161,208.97708
174162,148.65256
174168,146.72816
174169,271.02783
174180,208.98157
174189,118.779396
174192,291.7106
174195,119.61051
174204,158.58403
174209,191.39798
174212,117.71278
174224,114.94639
174236,138.48457
174240,231.28665
174257,153.45256
174261,169.68044
174262,135.65686
174263,230.03949
174271,111.06975
174274,160.039
174281,146.75826
174283,204.68929
174285,126.76666
174286,155.9354
174294,136.89821
174305,195.36581
174318,242.37444
174320,115.691696
174321,148.75012
174322,271.07358
174332,110.93874
174334,212.64485
174346,186.87602
174347,149.58823
174359,194.18619
174363,128.51231
174369,222.2978
174374,159.26819
174375,173.02576
174388,156.78117
174397,140.1907
174401,118.02156
174402,149.58646
174404,117.223175
174407,126.312675
174410,115.30161
174422,164.09323
174429,150.05244
174433,154.77031
174434,198.90913
174436,103.60093
174440,115.917656
174441,153.85576
174443,157.4719
174447,133.55025
174449,123.153465
174453,144.01428
174455,217.8635
174457,149.85854
174464,236.20087
174468,152.27138
174475,146.58543
174478,124.92184
174481,197.95338
174482,224.79187
174484,247.97989
174497,140.78926
174499,223.75102
174504,114.84136
174509,168.69547
174511,161.3432
174525,117.78583
174529,136.0962
174531,116.416855
174533,237.37909
174549,178.36018
174551,350.7379
174553,165.97559
174555,317.68604
174557,129.66336
174560,151.10419
174578,126.6817
174587,220.44054
174590,220.68938
174597,145.37404
174619,253.44449
174627,151.48712
174638,347.1453
174658,173.5469
174663,121.313255
174674,128.18367
174682,130.43771
174689,295.29065
174692,135.48405
174698,204.51416
174703,144.34428
174704,127.933914
174706,117.24989
174709,135.64664
174710,120.91027
174713,114.295555
174721,198.41153
174727,115.74782
174732,202.19339
174738,146.67479
174740,223.48338
174744,148.59912
174749,103.027794
174757,141.92894
174761,107.43736
174763,138.68777
174767,229.20058
174768,200.3464
174771,115.86439
174773,258.601
174774,163.11543
174775,124.9748
174779,108.24702
174780,166.24275
174783,219.46524
174788,131.94495
174791,186.61983
174793,194.73419
174796,169.75974
174801,161.45102
174806,118.422935
174816,120.42901
174817,147.21916
174820,185.24031
174824,147.63681
174825,195.8062
174826,193.98378
174827,123.18723
174833,124.39744
174835,270.87305
174847,174.25763
174854,137.25496
174860,127.40356
174867,360.13962
174870,247.04573
174875,112.65703
174876,321.90768
174880,164.46815
174883,228.96014
174889,129.27086
174891,124.89319
174895,118.25974
174898,109.69182
174903,174.827
174908,224.4075
174911,219.33029
174915,171.05888
174919,263.8734
174923,154.95064
174924,238.88008
174926,129.25304
174927,161.52495
174932,271.89133
174934,166.69998
174949,123.877655
174951,183.1069
174953,196.0923
174956,185.29013
174962,116.82118
174982,122.746185
174988,149.1032
174990,126.49301
174993,109.86099
174996,197.59673
174999,169.55443
175004,119.207214
175005,254.56094
175006,126.485596
175007,129.70331
175010,128.83824
175012,176.61894
175019,157.30183
175023,115.56086
175024,123.08085
175025,197.25978
175026,144.05695
175028,198.19508
175041,129.11998
175052,170.22363
175056,142.84377
175058,205.93192
175060,104.55867
175062,123.12012
175067,140.79893
175071,236.62823
175075,156.45042
175076,143.19244
175098,130.6584
175102,195.90724
175103,221.14244
175104,125.91674
175107,121.42674
175116,147.75154
175122,148.92683
175123,135.5642
175128,128.73624
175129,207.86082
175132,162.62166
175137,159.30815
175153,155.78935
175155,107.18177
175156,123.40994
175160,269.3085
175170,133.6316
175176,112.78205
175181,131.80798
175185,121.88927
175193,107.25882
175195,119.26407
175199,254.02705
175209,118.160706
175211,205.73288
175213,166.3199
175214,194.80971
175216,139.58144
175219,158.3054
175222,126.70085
175223,120.42614
175225,137.06613
175230,141.2715
175233,150.95116
175237,193.63298
175241,209.79199
175245,157.50006
175246,132.1644
175249,118.82058
175269,125.63593
175270,180.04517
175272,124.80794
175283,170.03455
175286,102.654564
175292,170.7177
175299,142.27065
175300,151.45918
175301,127.7592
175303,120.45141
175304,168.77538
175305,260.01678
175310,117.84392
175315,105.844154
175316,118.95629
175321,190.14937
175324,125.83319
175329,115.53298
175333,235.66727
175335,195.15976
175338,214.08723
175342,209.50958
175348,134.44151
175351,129.59425
175352,230.64107
175358,145.35844
175359,161.4273
175364,126.445915
175369,186.69699
175370,160.91371
175381,116.112
175382,165.99118
175384,123.84352
175385,124.10931
175386,118.02156
175389,158.53497
175390,136.8242
175394,103.73499
175400,206.75922
175401,110.67793
175407,217.26013
175411,117.72765
175420,170.74815
175426,155.34857
175427,138.14565
175430,112.81104
175434,170.82625
175439,238.08565
175443,215.77055
175449,171.8597
175453,126.8659
175456,154.95514
175458,128.34238
175459,127.21573
175475,266.66986
175476,123.93255
175477,144.3761
175480,173.83057
175481,136.57872
175485,127.24716
175489,112.14106
175500,117.572426
175504,158.43869
175508,212.37157
175509,166.07748
175510,208.56982
175518,238.22136
175520,147.43912
175523,131.73831
175525,144.82896
175530,145.46259
175535,200.26053
175539,136.38406
175540,139.58955
175542,119.92198
175544,119.528465
175548,299.5916
175556,115.8276
175564,132.76324
175567,132.15538
175570,116.86364
175571,239.45464
175574,240.02954
175575,148.20087
175578,126.92356
175587,104.949234
175596,111.12871
175602,140.92883
175608,110.525734
175611,123.708954
175621,130.53204
175624,138.47362
175625,116.870605
175630,226.37439
175634,130.00821
175636,124.330605
175645,140.52025
175651,146.23058
175673,168.61497
175681,254.83919
175682,143.588
175683,142.14114
175687,161.09627
175691,112.25598
175692,115.48711
175703,126.26835
175713,125.75077
175714,150.89934
175737,121.473305
175740,180.7757
175743,149.77138
175748,110.27625
175755,127.174614
175756,208.61438
175758,106.58984
175764,282.2193
175768,207.7775
175771,159.70433
175781,197.56204
175790,184.72368
175800,111.77483
175806,146.44528
175813,168.7798
175819,216.18301
175827,139.90155
175828,122.1928
175831,134.6038
175838,128.39734
175850,265.10193
175853,287.41983
175855,121.79155
175858,162.54762
175861,141.95406
175862,137.36665
175864,153.97575
175870,243.47522
175873,187.75975
175876,163.11107
175878,220.79727
175883,141.57834
175886,184.62576
175887,164.37924
175901,263.41592
175905,237.54996
175912,168.42662
175913,167.97026
175915,114.2385
175920,125.30251
175925,250.34071
175931,198.46367
175935,126.470634
175940,128.0392
175943,329.40765
175948,118.57369
175957,120.52828
175959,253.4608
175960,132.92041
175965,203.09435
175971,104.67854
175973,125.05229
175980,106.350365
175986,123.39959
175992,170.67073
175993,105.63329
176004,154.82161
176012,154.06572
176016,137.00314
176021,111.49032
176024,151.84859
176029,153.24672
176031,126.05503
176033,111.71819
176034,145.26068
176040,111.93714
176041,197.36479
176046,124.3676
176057,230.2782
176061,112.8239
176066,127.59032
176075,140.68633
176077,122.71341
176080,198.67253
176081,172.66682
176085,107.778275
176093,288.0382
176096,238.20613
176107,202.81061
176117,144.64421
176122,207.29822
176129,161.30943
176138,119.03482
176141,152.03015
176142,147.13025
176144,187.97565
176149,258.2578
176152,122.82897
176158,111.98108
176165,163.4652
176171,353.85846
176172,137.23723
176177,104.33565
176185,147.03773
176192,208.5932
176193,119.484245
176198,150.88683
176205,174.94167
176206,141.64127
176215,113.13102
176217,171.72348
176218,189.53064
176222,158.82574
176229,182.0289
176230,182.5353
176233,153.0224
176236,148.59125
176238,390.20303
176242,119.05134
176246,181.39577
176247,146.51373
176248,170.74408
176252,161.43024
176255,169.19655
176263,114.109146
176268,253.95088
176274,174.60406
176276,114.37564
176279,127.96583
176283,152.3209
176287,114.486465
176290,147.32246
176291,151.11038
176292,242.84283
176301,120.077736
176305,246.63777
176321,243.67567
176322,152.7172
176334,163.1775
176336,119.8655
176349,162.15907
176353,144.3405
176355,185.91096
176356,133.31433
176374,183.15152
176390,124.58288
176391,152.8605
176393,283.54797
176402,145.66853
176406,134.48453
176407,117.856
176413,180.31873
176418,193.8914
176423,123.91895
176424,131.24748
176425,124.5827
176432,116.30905
176438,186.5378
176440,107.629036
176449,167.50946
176455,206.44987
176457,123.153465
176464,131.16484
176465,191.75645
176468,118.42519
176470,117.053535
176472,152.99724
176473,153.5109
176489,151.46727
176493,196.062
176497,140.29382
176507,171.07422
176509,388.43533
176526,121.3916
176529,131.58292
176531,110.49122
176535,201.92226
176540,108.45554
176546,117.09256
176547,270.37686
176559,144.4108
176560,119.32107
176582,129.31815
176584,259.8502
176585,114.635376
176588,112.99123
176591,107.92819
176597,191.82166
176599,200.80635
176601,201.40761
176606,125.685074
176607,154.32019
176611,176.54114
176620,129.81847
176622,125.6061
176633,290.15616
176635,240.53952
176643,169.25829
176647,127.47484
176649,401.78796
176654,149.36322
176658,193.3264
176662,126.46461
176663,215.39432
176673,118.17513
176674,137.76825
176675,252.56537
176679,125.99602
176680,112.14406
176682,152.763
176684,172.45067
176691,158.42093
176692,120.05798
176697,119.20585
176701,142.53589
176706,128.08951
176709,339.77164
176715,164.12437
176716,158.45349
176719,105.853134
176722,138.5922
176724,201.2752
176725,168.60814
176726,147.94067
176732,123.129684
176733,188.41016
176739,305.16302
176749,125.86469
176750,155.32413
176752,150.69966
176760,141.49391
176761,375.11288
176768,213.45534
176771,107.87314
176776,151.5734
176779,112.68631
176780,171.84454
176782,107.392494
176785,201.50818
176788,223.4885
176793,109.16517
176794,115.55976
176795,192.66124
176796,131.95822
176804,229.62819
176806,123.129684
176816,163.4743
176819,113.09078
176820,151.27411
176822,150.35979
176826,182.58891
176828,156.66354
176834,237.66608
176838,115.11407
176848,149.84616
176852,149.20761
176854,122.90192
176858,148.45831
176859,170.24718
176862,143.9372
176863,150.42935
176869,268.95764
176870,126.50629
176874,182.4808
176879,113.69458
176886,127.31538
176891,157.06851
176893,158.50081
176896,179.334
176898,124.0039
176901,256.111
176916,135.43245
176919,140.67485
176930,126.19931
176937,134.19922
176940,103.86804
176941,116.1691
176946,125.606285
176949,135.9629
176951,118.17513
176952,156.36613
176958,146.76665
176975,176.8846
176978,283.59164
176979,123.838974
176980,227.36053
176984,223.05423
176987,117.84392
176996,246.47412
177003,113.831116
177008,123.742874
177010,166.68607
177015,144.87027
177016,117.15288
177019,125.625755
177023,164.12907
177028,111.50696
177034,163.47478
177035,126.65416
177043,108.042915
177045,181.55898
177046,129.1397
177047,148.3639
177057,142.78786
177058,114.25033
177059,197.56168
177064,142.02014
177070,163.80289
177073,197.45497
177077,144.69423
177085,202.75568
177086,181.09639
177093,116.556
177100,174.91573
177108,149.67914
177109,251.3331
177111,110.75026
177116,180.722
177120,238.87086
177131,226.42113
177133,131.56844
177136,178.73274
177137,137.74945
177139,111.499626
